resistance_thumb,bend_thumb,resistance_index,bend_index,resistance_mid,bend_mid,resistance_ring,bend_ring,resistance_little,bend_little,x,y,z,stage
9900,0,9047.5,-5,9599.12,-2,9599.12,-2,10923,5,42,32,-100,0
12654.23,15,12173.33,13,11311.04,7,11311.04,7,12654.23,15,-40,32,-61,0
12654.23,15,12173.33,13,11726.79,10,10923,5,12654.23,15,-43,33,-65,0
12173.33,13,12173.33,13,11311.04,7,11726.79,10,13173.6,19,-42,34,-66,0
12654.23,15,11726.79,10,11726.79,10,11726.79,10,12654.23,15,-43,33,-66,0
12173.33,13,12654.23,15,11311.04,7,11311.04,7,13173.6,19,-43,35,-64,0
12654.23,15,12654.23,15,11726.79,10,11311.04,7,12654.23,15,-43,32,-64,0
12173.33,13,12173.33,13,11311.04,7,11311.04,7,12654.23,15,-43,32,-66,0
12173.33,13,13173.6,19,11726.79,10,11311.04,7,13173.6,19,-42,34,-67,0
12173.33,13,14347.83,26,11726.79,10,11311.04,7,13173.6,19,-41,33,-66,0
12654.23,15,14347.83,26,11311.04,7,11311.04,7,13736.25,22,-42,34,-65,0
13736.25,22,16549.5,39,11311.04,7,11311.04,7,13736.25,22,-41,34,-67,1
15015,30,19528.23,57,11726.79,10,11311.04,7,13736.25,22,-42,34,-63,1
15745.71,34,25638.46,93,11311.04,7,11311.04,7,14347.83,26,-41,32,-64,1
17437.89,44,33429,140,12173.33,13,11726.79,10,14347.83,26,-41,33,-65,1
20769.38,64,33429,140,11726.79,10,11311.04,7,14347.83,26,-41,32,-62,1
22176,73,41868.75,191,12173.33,13,11311.04,7,13736.25,22,-39,34,-62,2
25638.46,93,41868.75,191,16549.5,39,11311.04,7,13736.25,22,-40,34,-60,2
27802.5,106,41868.75,191,25638.46,93,11726.79,10,15015,30,-37,35,-58,2
27802.5,106,37180,163,37180,163,11311.04,7,14347.83,26,-36,37,-55,2
30360,122,41868.75,191,47897.14,227,11311.04,7,14347.83,26,-31,33,-51,2
25638.46,93,37180,163,41868.75,191,11726.79,10,14347.83,26,-24,29,-44,2
27802.5,106,37180,163,41868.75,191,11311.04,7,13736.25,22,-14,27,-39,2
25638.46,93,33429,140,47897.14,227,11726.79,10,13736.25,22,-14,29,-39,2
27802.5,106,33429,140,47897.14,227,10923,5,13736.25,22,-15,30,-40,2
27802.5,106,41868.75,191,37180,163,11726.79,10,12654.23,15,-20,32,-43,2
27802.5,106,41868.75,191,41868.75,191,11311.04,7,12173.33,13,-22,31,-44,2
25638.46,93,41868.75,191,37180,163,11726.79,10,12654.23,15,-23,33,-46,2
27802.5,106,30360,122,37180,163,12173.33,13,12654.23,15,-25,32,-46,2
30360,122,27802.5,106,41868.75,191,13736.25,22,12654.23,15,-27,32,-47,2
27802.5,106,22176,73,41868.75,191,20769.38,64,11726.79,10,-25,32,-46,2
25638.46,93,17437.89,44,37180,163,37180,163,12173.33,13,-28,32,-46,2
27802.5,106,13736.25,22,41868.75,191,47897.14,227,12173.33,13,-27,30,-49,2
30360,122,12654.23,15,41868.75,191,47897.14,227,12654.23,15,-29,28,-51,2
27802.5,106,11726.79,10,41868.75,191,55935,275,12173.33,13,-31,32,-50,2
27802.5,106,10560,3,37180,163,47897.14,227,12173.33,13,-30,29,-50,2
22176,73,10560,3,30360,122,47897.14,227,12654.23,15,-33,30,-54,2
22176,73,10560,3,20769.38,64,41868.75,191,12173.33,13,-37,32,-58,1
18425,50,10219.69,1,14347.83,26,41868.75,191,12173.33,13,-37,31,-61,1
16549.5,39,10560,3,10923,5,47897.14,227,12173.33,13,-41,32,-61,1
15015,30,10560,3,10560,3,47897.14,227,12173.33,13,-41,32,-63,1
15745.71,34,9900,0,10219.69,1,41868.75,191,12654.23,15,-42,31,-66,1
14347.83,26,10560,3,10219.69,1,47897.14,227,12173.33,13,-42,30,-65,1
14347.83,26,9900,0,10560,3,47897.14,227,12654.23,15,-43,31,-67,1
13173.6,19,10560,3,10560,3,41868.75,191,12173.33,13,-41,29,-66,0
12654.23,15,10560,3,10560,3,41868.75,191,11726.79,10,-43,29,-67,0
13173.6,19,10560,3,10560,3,41868.75,191,12173.33,13,-43,30,-66,0
13173.6,19,10560,3,10560,3,41868.75,191,12173.33,13,-42,30,-68,0
12173.33,13,10560,3,10923,5,33429,140,12173.33,13,-45,29,-67,0
12173.33,13,10560,3,10923,5,27802.5,106,11311.04,7,-44,30,-68,0
12173.33,13,10923,5,10923,5,19528.23,57,12173.33,13,-44,31,-67,0
11726.79,10,10560,3,10923,5,15015,30,12173.33,13,-42,30,-69,0
12173.33,13,17437.89,44,12654.23,15,11311.04,7,11311.04,7,9,203,603,0
13173.6,19,20769.38,64,12173.33,13,10923,5,10923,5,-57,53,-71,1
12654.23,15,22176,73,12654.23,15,11311.04,7,10923,5,-57,54,-69,1
13173.6,19,23783.57,82,12654.23,15,11311.04,7,11311.04,7,-57,51,-71,1
13173.6,19,27802.5,106,12173.33,13,11311.04,7,11311.04,7,-56,52,-69,1
13736.25,22,27802.5,106,12654.23,15,11311.04,7,13173.6,19,-56,53,-71,1
13736.25,22,25638.46,93,12654.23,15,10923,5,17437.89,44,-56,56,-70,1
16549.5,39,30360,122,12173.33,13,11311.04,7,22176,73,-55,52,-69,1
19528.23,57,33429,140,12654.23,15,11311.04,7,27802.5,106,-55,53,-66,1
22176,73,33429,140,11726.79,10,11311.04,7,33429,140,-52,53,-64,1
25638.46,93,41868.75,191,12173.33,13,11311.04,7,47897.14,227,-50,50,-60,1
27802.5,106,41868.75,191,12654.23,15,11726.79,10,55935,275,-48,50,-57,1
30360,122,37180,163,12173.33,13,11311.04,7,41868.75,191,-46,49,-54,1
30360,122,41868.75,191,12173.33,13,11726.79,10,55935,275,-43,43,-49,1
30360,122,37180,163,12654.23,15,10923,5,47897.14,227,-40,42,-48,1
33429,140,37180,163,13736.25,22,11311.04,7,41868.75,191,-39,42,-47,1
27802.5,106,37180,163,14347.83,26,12173.33,13,41868.75,191,-41,41,-49,1
27802.5,106,37180,163,17437.89,44,15745.71,34,41868.75,191,-43,43,-54,1
30360,122,33429,140,22176,73,22176,73,47897.14,227,-46,45,-54,1
27802.5,106,33429,140,33429,140,33429,140,41868.75,191,-47,45,-56,2
30360,122,37180,163,37180,163,37180,163,47897.14,227,-50,47,-58,2
30360,122,37180,163,41868.75,191,41868.75,191,41868.75,191,-49,46,-57,2
30360,122,37180,163,47897.14,227,55935,275,47897.14,227,-49,47,-58,2
30360,122,37180,163,41868.75,191,55935,275,47897.14,227,-47,45,-60,2
30360,122,33429,140,41868.75,191,47897.14,227,41868.75,191,-50,46,-60,2
25638.46,93,41868.75,191,41868.75,191,55935,275,41868.75,191,-49,45,-59,2
27802.5,106,37180,163,41868.75,191,47897.14,227,47897.14,227,-48,47,-60,2
25638.46,93,27802.5,106,37180,163,37180,163,41868.75,191,-49,45,-59,2
27802.5,106,27802.5,106,41868.75,191,47897.14,227,41868.75,191,-49,45,-57,2
25638.46,93,22176,73,41868.75,191,47897.14,227,41868.75,191,-47,44,-57,2
22176,73,17437.89,44,47897.14,227,37180,163,27802.5,106,-47,45,-57,2
19528.23,57,15015,30,47897.14,227,47897.14,227,18425,50,-46,44,-58,2
16549.5,39,14347.83,26,41868.75,191,47897.14,227,14347.83,26,-47,45,-61,2
16549.5,39,13736.25,22,41868.75,191,47897.14,227,13736.25,22,-49,45,-62,2
15015,30,12654.23,15,41868.75,191,47897.14,227,13173.6,19,-49,45,-64,2
13736.25,22,11726.79,10,41868.75,191,33429,140,11726.79,10,-50,46,-64,2
13736.25,22,10560,3,41868.75,191,27802.5,106,11726.79,10,-51,44,-67,2
12654.23,15,10923,5,41868.75,191,22176,73,11311.04,7,-53,44,-66,1
12173.33,13,10219.69,1,37180,163,17437.89,44,11311.04,7,-52,42,-70,1
12173.33,13,10219.69,1,33429,140,13173.6,19,11311.04,7,-51,42,-68,1
12654.23,15,10560,3,22176,73,12173.33,13,11311.04,7,-52,42,-70,1
12654.23,15,10219.69,1,12654.23,15,10923,5,11311.04,7,-51,43,-71,1
11726.79,10,10219.69,1,10560,3,10560,3,10923,5,-52,44,-72,1
11726.79,10,10560,3,10560,3,10923,5,11311.04,7,-52,45,-71,1
12173.33,13,10219.69,1,10923,5,10923,5,11311.04,7,-50,44,-72,1
11311.04,7,10560,3,10560,3,10560,3,10923,5,-52,44,-70,1
11726.79,10,10560,3,10923,5,10560,3,11726.79,10,-52,42,-71,1
11311.04,7,10219.69,1,10560,3,10923,5,10923,5,-53,42,-70,1
11726.79,10,9900,0,10560,3,10560,3,11311.04,7,-50,43,-73,0
11311.04,7,10560,3,10923,5,10923,5,10923,5,-51,43,-69,0
11311.04,7,9900,0,11311.04,7,10219.69,1,11726.79,10,-52,41,-71,0
12654.23,15,12173.33,13,11726.79,10,10923,5,11311.04,7,-44,33,-61,0
12173.33,13,12654.23,15,12173.33,13,10923,5,11726.79,10,-43,32,-63,1
12654.23,15,11726.79,10,11726.79,10,11311.04,7,12173.33,13,-46,33,-62,1
12654.23,15,12173.33,13,11726.79,10,11311.04,7,11726.79,10,-45,33,-62,1
12654.23,15,12173.33,13,11726.79,10,11311.04,7,12654.23,15,-44,34,-62,1
11726.79,10,12654.23,15,12173.33,13,11311.04,7,15745.71,34,-44,34,-61,1
11726.79,10,13736.25,22,12173.33,13,11311.04,7,27802.5,106,-42,33,-61,1
12173.33,13,14347.83,26,11726.79,10,11311.04,7,37180,163,-42,33,-57,1
11726.79,10,19528.23,57,11726.79,10,11311.04,7,47897.14,227,-42,32,-59,1
11311.04,7,27802.5,106,12173.33,13,11726.79,10,47897.14,227,-39,31,-58,1
11726.79,10,33429,140,11726.79,10,11311.04,7,47897.14,227,-40,31,-57,1
13736.25,22,41868.75,191,12173.33,13,11311.04,7,47897.14,227,-40,29,-58,1
15745.71,34,41868.75,191,11726.79,10,11311.04,7,47897.14,227,-41,30,-58,1
17437.89,44,37180,163,11726.79,10,11726.79,10,47897.14,227,-41,30,-60,1
18425,50,41868.75,191,11726.79,10,11726.79,10,47897.14,227,-40,30,-59,1
20769.38,64,41868.75,191,15015,30,11311.04,7,41868.75,191,-40,31,-58,1
23783.57,82,37180,163,19528.23,57,11726.79,10,55935,275,-41,26,-57,1
27802.5,106,37180,163,30360,122,10923,5,47897.14,227,-41,29,-58,1
30360,122,37180,163,41868.75,191,11726.79,10,47897.14,227,-39,30,-56,1
27802.5,106,37180,163,41868.75,191,10923,5,55935,275,-37,30,-55,2
27802.5,106,37180,163,47897.14,227,11726.79,10,47897.14,227,-39,30,-54,2
27802.5,106,41868.75,191,47897.14,227,11311.04,7,55935,275,-39,28,-54,2
27802.5,106,37180,163,47897.14,227,11311.04,7,47897.14,227,-37,29,-53,2
30360,122,33429,140,47897.14,227,11726.79,10,47897.14,227,-39,26,-54,2
27802.5,106,27802.5,106,47897.14,227,12173.33,13,55935,275,-40,29,-56,2
30360,122,17437.89,44,55935,275,12654.23,15,41868.75,191,-42,32,-57,2
27802.5,106,13173.6,19,41868.75,191,15015,30,41868.75,191,-42,32,-59,2
27802.5,106,11726.79,10,41868.75,191,22176,73,27802.5,106,-44,31,-59,2
30360,122,10923,5,41868.75,191,37180,163,22176,73,-42,32,-60,2
25638.46,93,10560,3,41868.75,191,47897.14,227,19528.23,57,-43,31,-60,2
27802.5,106,10923,5,41868.75,191,41868.75,191,15745.71,34,-43,31,-59,2
27802.5,106,10560,3,41868.75,191,55935,275,15015,30,-43,29,-58,2
27802.5,106,10219.69,1,37180,163,41868.75,191,12173.33,13,-42,31,-59,1
27802.5,106,10219.69,1,47897.14,227,47897.14,227,12173.33,13,-42,30,-60,1
23783.57,82,10560,3,37180,163,41868.75,191,12173.33,13,-42,31,-58,1
22176,73,10560,3,27802.5,106,47897.14,227,11726.79,10,-40,31,-57,1
16549.5,39,10560,3,18425,50,41868.75,191,11726.79,10,-43,31,-61,1
15015,30,10219.69,1,12173.33,13,47897.14,227,11726.79,10,-41,30,-59,1
14347.83,26,10560,3,10923,5,47897.14,227,11726.79,10,-43,30,-59,1
13736.25,22,10219.69,1,10560,3,47897.14,227,11726.79,10,-43,30,-62,0
13173.6,19,10219.69,1,10560,3,41868.75,191,11311.04,7,-44,30,-63,0
13173.6,19,10219.69,1,10923,5,41868.75,191,11726.79,10,-45,30,-64,0
13173.6,19,10560,3,10560,3,41868.75,191,11726.79,10,-43,31,-62,0
12654.23,15,10219.69,1,10923,5,41868.75,191,11726.79,10,-46,31,-66,0
13173.6,19,10560,3,10560,3,47897.14,227,11726.79,10,-45,31,-66,0
12654.23,15,10923,5,10923,5,47897.14,227,12173.33,13,-44,29,-67,0
12654.23,15,10560,3,10923,5,37180,163,11726.79,10,-45,31,-65,0
12654.23,15,10560,3,10923,5,33429,140,12173.33,13,-44,31,-65,0
12173.33,13,10560,3,11311.04,7,23783.57,82,12173.33,13,-45,30,-64,0
12654.23,15,10923,5,10923,5,18425,50,11726.79,10,-44,28,-64,0
12173.33,13,11726.79,10,11311.04,7,14347.83,26,11726.79,10,-47,29,-65,0
11726.79,10,13173.6,19,11311.04,7,11311.04,7,10923,5,-22,93,-81,0
11311.04,7,13173.6,19,11311.04,7,11311.04,7,11311.04,7,-21,90,-74,0
11726.79,10,13173.6,19,11311.04,7,11311.04,7,10923,5,-22,91,-75,0
11311.04,7,13173.6,19,11311.04,7,10923,5,10923,5,-22,91,-76,0
11311.04,7,13173.6,19,11726.79,10,11311.04,7,10560,3,-20,92,-76,0
11726.79,10,13173.6,19,10923,5,11311.04,7,10923,5,-22,90,-76,0
13173.6,19,13173.6,19,11726.79,10,11311.04,7,10923,5,-21,92,-76,1
15745.71,34,13173.6,19,11311.04,7,11311.04,7,11311.04,7,-21,89,-75,1
18425,50,13173.6,19,10923,5,10923,5,13173.6,19,-20,91,-77,1
22176,73,13736.25,22,11311.04,7,11311.04,7,14347.83,26,-19,91,-79,1
22176,73,13173.6,19,11726.79,10,10923,5,15745.71,34,-22,92,-78,1
22176,73,15745.71,34,12173.33,13,11311.04,7,15015,30,-20,89,-76,1
25638.46,93,16549.5,39,11311.04,7,10923,5,16549.5,39,-23,92,-76,1
27802.5,106,18425,50,11311.04,7,11311.04,7,17437.89,44,-21,92,-78,1
27802.5,106,20769.38,64,11726.79,10,10923,5,20769.38,64,-24,89,-76,1
27802.5,106,23783.57,82,11726.79,10,12173.33,13,19528.23,57,-22,91,-77,1
25638.46,93,27802.5,106,13173.6,19,12654.23,15,23783.57,82,-22,90,-78,1
25638.46,93,27802.5,106,15015,30,15015,30,25638.46,93,-21,92,-79,1
27802.5,106,27802.5,106,16549.5,39,16549.5,39,25638.46,93,-21,90,-78,1
25638.46,93,33429,140,19528.23,57,18425,50,25638.46,93,-23,89,-80,1
25638.46,93,33429,140,22176,73,19528.23,57,23783.57,82,-24,92,-77,1
27802.5,106,30360,122,20769.38,64,22176,73,23783.57,82,-21,92,-78,1
27802.5,106,30360,122,23783.57,82,25638.46,93,25638.46,93,-21,91,-78,1
25638.46,93,30360,122,23783.57,82,27802.5,106,23783.57,82,-24,92,-80,1
25638.46,93,30360,122,25638.46,93,25638.46,93,23783.57,82,-23,92,-78,1
25638.46,93,27802.5,106,25638.46,93,27802.5,106,27802.5,106,-22,91,-79,1
25638.46,93,30360,122,23783.57,82,27802.5,106,22176,73,-22,92,-77,1
22176,73,25638.46,93,27802.5,106,27802.5,106,20769.38,64,-22,91,-77,1
18425,50,22176,73,25638.46,93,30360,122,19528.23,57,-20,92,-77,1
16549.5,39,18425,50,23783.57,82,27802.5,106,17437.89,44,-22,91,-76,1
14347.83,26,13736.25,22,23783.57,82,25638.46,93,16549.5,39,-24,91,-78,1
13173.6,19,12654.23,15,25638.46,93,27802.5,106,15745.71,34,-22,90,-77,1
12173.33,13,12173.33,13,22176,73,27802.5,106,14347.83,26,-22,90,-77,0
12173.33,13,11726.79,10,20769.38,64,27802.5,106,13173.6,19,-22,90,-77,0
12173.33,13,11311.04,7,15745.71,34,25638.46,93,13736.25,22,-25,89,-76,0
10923,5,10923,5,14347.83,26,25638.46,93,12173.33,13,-24,92,-77,0
10560,3,10560,3,12654.23,15,27802.5,106,12173.33,13,-20,91,-78,0
11311.04,7,10923,5,12173.33,13,25638.46,93,12654.23,15,-19,95,-81,0
10923,5,11311.04,7,11311.04,7,20769.38,64,11726.79,10,-21,93,-84,0
10923,5,11726.79,10,10923,5,14347.83,26,11311.04,7,-20,94,-84,0
10923,5,10923,5,10923,5,13173.6,19,11726.79,10,-19,94,-86,0
10923,5,11311.04,7,10923,5,10560,3,10923,5,-19,92,-86,0
10560,3,12173.33,13,10923,5,10560,3,10923,5,-21,94,-86,0
10923,5,12654.23,15,10923,5,10560,3,11311.04,7,-20,95,-85,0
10923,5,12654.23,15,10923,5,10923,5,11726.79,10,-21,94,-85,0
11311.04,7,12173.33,13,11311.04,7,10560,3,11311.04,7,-21,94,-86,0
10923,5,12173.33,13,11311.04,7,10560,3,11726.79,10,-22,92,-85,0
10923,5,11726.79,10,10923,5,10923,5,10923,5,-20,92,-86,0
11311.04,7,12173.33,13,11726.79,10,10923,5,10923,5,-22,93,-89,0
10923,5,12654.23,15,11726.79,10,10923,5,11311.04,7,-23,94,-86,0
10560,3,12173.33,13,12173.33,13,11311.04,7,10923,5,-21,93,-87,0
11726.79,10,11726.79,10,11726.79,10,11311.04,7,10923,5,-16,96,-99,0
10923,5,12173.33,13,11311.04,7,11726.79,10,10923,5,-15,94,-97,0
11311.04,7,11726.79,10,10923,5,11311.04,7,10923,5,-14,97,-98,0
10923,5,12173.33,13,10923,5,11726.79,10,10923,5,-14,95,-97,0
11311.04,7,11726.79,10,10923,5,11311.04,7,11311.04,7,-16,96,-97,0
11311.04,7,12173.33,13,11311.04,7,11311.04,7,11311.04,7,-15,95,-98,0
11726.79,10,12654.23,15,10923,5,11311.04,7,12173.33,13,-15,95,-97,0
10923,5,12173.33,13,11726.79,10,11311.04,7,14347.83,26,-16,96,-98,0
11726.79,10,12654.23,15,11311.04,7,11726.79,10,15745.71,34,-15,96,-97,0
12654.23,15,13736.25,22,11311.04,7,11726.79,10,17437.89,44,-15,95,-97,0
14347.83,26,14347.83,26,11311.04,7,11311.04,7,18425,50,-15,97,-96,1
16549.5,39,16549.5,39,10923,5,11726.79,10,22176,73,-14,96,-95,1
19528.23,57,20769.38,64,11311.04,7,11726.79,10,23783.57,82,-13,95,-94,1
22176,73,23783.57,82,11726.79,10,12173.33,13,22176,73,-13,95,-92,1
23783.57,82,27802.5,106,10923,5,16549.5,39,23783.57,82,-13,95,-93,1
25638.46,93,30360,122,11311.04,7,19528.23,57,25638.46,93,-11,97,-92,1
25638.46,93,33429,140,11726.79,10,23783.57,82,23783.57,82,-12,95,-91,1
25638.46,93,33429,140,13173.6,19,27802.5,106,23783.57,82,-11,97,-91,1
25638.46,93,33429,140,18425,50,27802.5,106,22176,73,-13,96,-89,1
25638.46,93,33429,140,22176,73,27802.5,106,22176,73,-13,97,-89,1
23783.57,82,37180,163,30360,122,27802.5,106,22176,73,-11,94,-88,1
25638.46,93,37180,163,27802.5,106,23783.57,82,20769.38,64,-14,97,-92,1
23783.57,82,37180,163,25638.46,93,25638.46,93,20769.38,64,-12,95,-89,1
25638.46,93,37180,163,25638.46,93,25638.46,93,20769.38,64,-12,96,-91,1
23783.57,82,33429,140,25638.46,93,23783.57,82,18425,50,-12,96,-91,1
20769.38,64,37180,163,25638.46,93,23783.57,82,19528.23,57,-13,94,-92,1
17437.89,44,33429,140,25638.46,93,22176,73,17437.89,44,-13,95,-92,1
16549.5,39,30360,122,25638.46,93,23783.57,82,18425,50,-12,97,-93,1
15015,30,37180,163,25638.46,93,23783.57,82,15745.71,34,-14,97,-94,1
13736.25,22,30360,122,25638.46,93,22176,73,14347.83,26,-15,95,-93,1
13173.6,19,33429,140,25638.46,93,15745.71,34,14347.83,26,-15,95,-91,1
12654.23,15,27802.5,106,23783.57,82,12654.23,15,14347.83,26,-15,94,-92,1
11726.79,10,27802.5,106,23783.57,82,10923,5,14347.83,26,-14,95,-95,1
10923,5,25638.46,93,25638.46,93,10923,5,13173.6,19,-13,97,-93,0
10923,5,23783.57,82,25638.46,93,10923,5,12173.33,13,-15,96,-94,0
10560,3,19528.23,57,25638.46,93,10923,5,12654.23,15,-14,97,-93,0
10560,3,17437.89,44,27802.5,106,10923,5,12173.33,13,-13,97,-94,0
10923,5,15745.71,34,25638.46,93,10560,3,11726.79,10,-12,97,-94,0
10560,3,15745.71,34,17437.89,44,10923,5,11311.04,7,-14,96,-95,0
10923,5,14347.83,26,11726.79,10,10923,5,10923,5,-13,98,-95,0
9900,0,13173.6,19,10923,5,10923,5,11311.04,7,-13,98,-95,0
10219.69,1,12654.23,15,10219.69,1,10923,5,10923,5,-14,98,-98,0
10219.69,1,11726.79,10,10560,3,10923,5,10923,5,-13,97,-98,0
10560,3,10923,5,10923,5,10923,5,11311.04,7,-13,98,-99,0
10560,3,10560,3,10923,5,10560,3,10923,5,-12,96,-100,0
10560,3,10219.69,1,10923,5,10923,5,10923,5,-14,97,-99,0
10560,3,10560,3,10923,5,11311.04,7,10923,5,-15,98,-98,0
10560,3,10219.69,1,10560,3,11726.79,10,11311.04,7,-13,98,-100,0
10560,3,10219.69,1,11311.04,7,11311.04,7,10923,5,-13,97,-98,0
10560,3,9900,0,10923,5,11311.04,7,11311.04,7,-13,97,-97,0
10560,3,10219.69,1,10923,5,11311.04,7,10923,5,-13,97,-99,0
10923,5,10219.69,1,10923,5,10560,3,11311.04,7,-30,81,-82,1
10923,5,10923,5,10219.69,1,10219.69,1,11311.04,7,-29,82,-83,1
10560,3,10560,3,10923,5,10560,3,10923,5,-28,82,-82,1
10923,5,10560,3,10923,5,10560,3,10923,5,-29,80,-80,1
11311.04,7,10219.69,1,10560,3,10219.69,1,11311.04,7,-29,80,-82,1
10923,5,10560,3,10560,3,10560,3,11311.04,7,-29,82,-82,1
10923,5,11311.04,7,11726.79,10,10923,5,10923,5,-31,83,-81,1
10923,5,12173.33,13,11311.04,7,10923,5,11311.04,7,-30,80,-83,1
12654.23,15,13173.6,19,11726.79,10,11726.79,10,11311.04,7,-29,81,-82,1
14347.83,26,15015,30,12654.23,15,12654.23,15,11726.79,10,-29,81,-82,1
13736.25,22,14347.83,26,12654.23,15,11726.79,10,11311.04,7,-29,82,-81,1
15745.71,34,14347.83,26,12654.23,15,12654.23,15,11726.79,10,-29,81,-83,1
16549.5,39,13736.25,22,13173.6,19,11726.79,10,12173.33,13,-28,82,-81,1
17437.89,44,15015,30,12654.23,15,11726.79,10,12173.33,13,-31,83,-82,1
16549.5,39,15015,30,13173.6,19,11726.79,10,12654.23,15,-30,80,-81,1
17437.89,44,14347.83,26,12654.23,15,11726.79,10,13173.6,19,-30,82,-79,1
18425,50,15015,30,12654.23,15,11726.79,10,13173.6,19,-30,80,-81,1
17437.89,44,15015,30,12654.23,15,11726.79,10,13736.25,22,-30,81,-80,1
17437.89,44,15015,30,12173.33,13,11311.04,7,13173.6,19,-33,81,-81,1
17437.89,44,15015,30,12173.33,13,11726.79,10,13736.25,22,-29,81,-82,1
16549.5,39,15015,30,11726.79,10,11311.04,7,13736.25,22,-30,82,-83,1
16549.5,39,15015,30,12654.23,15,11311.04,7,13173.6,19,-31,81,-82,1
18425,50,15015,30,12654.23,15,11726.79,10,14347.83,26,-32,80,-81,1
16549.5,39,16549.5,39,12654.23,15,11311.04,7,15015,30,-31,82,-84,1
15745.71,34,15745.71,34,12173.33,13,10923,5,13736.25,22,-31,81,-83,1
15745.71,34,15015,30,12173.33,13,10923,5,15015,30,-33,81,-84,1
15745.71,34,15015,30,12173.33,13,10923,5,14347.83,26,-30,79,-83,1
15745.71,34,15015,30,11726.79,10,10923,5,14347.83,26,-29,81,-84,1
15745.71,34,15745.71,34,11726.79,10,10923,5,14347.83,26,-32,82,-82,1
15745.71,34,15015,30,10923,5,10219.69,1,14347.83,26,-30,81,-83,1
15745.71,34,14347.83,26,11311.04,7,10219.69,1,14347.83,26,-29,80,-82,1
15015,30,15015,30,10560,3,10219.69,1,13736.25,22,-30,82,-83,1
13736.25,22,14347.83,26,10923,5,10219.69,1,15015,30,-31,80,-82,1
13173.6,19,13736.25,22,10560,3,10560,3,12654.23,15,-31,81,-82,1
13173.6,19,13173.6,19,10923,5,10560,3,13173.6,19,-30,83,-84,1
12654.23,15,12654.23,15,10219.69,1,10219.69,1,12173.33,13,-28,81,-84,1
13173.6,19,12173.33,13,10923,5,10923,5,12173.33,13,-30,83,-84,1
12654.23,15,12173.33,13,11311.04,7,10219.69,1,11726.79,10,-31,83,-84,1
12173.33,13,12173.33,13,10560,3,10219.69,1,12173.33,13,-31,81,-84,1
11726.79,10,12173.33,13,10923,5,10560,3,11726.79,10,-30,81,-85,1
11311.04,7,12173.33,13,10923,5,10560,3,11726.79,10,-31,84,-82,1
11311.04,7,11311.04,7,10923,5,10219.69,1,11311.04,7,-30,80,-83,1
11726.79,10,10560,3,11311.04,7,10560,3,11311.04,7,-31,81,-86,1
11726.79,10,10923,5,10560,3,10923,5,11311.04,7,-30,82,-83,1
11311.04,7,10923,5,11311.04,7,10560,3,11726.79,10,-31,81,-83,1
11726.79,10,10560,3,11726.79,10,10219.69,1,11726.79,10,-32,82,-85,1
11726.79,10,10560,3,11311.04,7,10560,3,10923,5,-32,82,-82,1
11311.04,7,10923,5,10923,5,10560,3,11311.04,7,-31,80,-83,1
11311.04,7,10560,3,10923,5,10923,5,11311.04,7,-31,83,-84,1
10923,5,10560,3,11311.04,7,10219.69,1,11311.04,7,-31,79,-84,1
11311.04,7,10560,3,11726.79,10,10560,3,11311.04,7,-32,82,-85,1